CACHE_MODE,MAX_MEMORY,TEMPORARY,DUPLICATES,SEQUENTIAL,ENV_IS_LOCKING,time
0,1,1,0,0,0,0.607
0,0,1,1,0,0,0.533
0,1,1,1,0,1,0.429
0,0,1,1,1,1,0.457
0,0,1,1,1,0,0.456
0,1,1,1,1,1,0.501
0,0,1,1,0,1,0.57
0,0,0,0,0,0,0
0,0,1,0,0,1,0.602
0,0,1,0,1,1,0.556
0,1,1,1,0,0,0.451
0,1,1,1,1,0,0.446
0,1,1,0,0,1,0.597
0,0,1,0,0,0,0.596
0,0,1,0,1,0,0.526
0,1,1,0,1,0,0.562
0,1,1,0,1,1,0.575
