CACHE_SIZE,PAGE_SIZE,AUTOCOMMIT,FILE_LOCK,MV_STORE,DEFRAG_ALWAYS,time
0,0,0,0,0,0,0.021
1,1,0,1,0,1,0.043
0,1,0,0,0,1,0.032
1,1,1,0,0,1,0.021
1,1,1,1,0,1,0.021
1,0,0,1,0,1,0.021
0,1,0,1,0,1,0.032
0,0,0,0,1,0,0
0,0,0,1,0,0,0.024
0,0,0,1,0,1,0.005
0,1,1,1,0,1,0.032
0,1,0,1,0,0,0.026
1,0,0,0,0,1,0.011
0,1,0,0,0,0,0.032
1,1,0,0,0,1,0.042
0,0,0,0,0,1,0.021
0,1,1,0,0,1,0.021
