CACHE_SIZE,PAGE_SIZE,AUTOCOMMIT,FILE_LOCK,MV_STORE,DEFRAG_ALWAYS,time
1,1,0,1,0,1,0.219
0,0,0,0,0,0,0.018
0,1,0,0,0,1,0.264
1,1,1,0,0,0,0
1,1,1,1,0,1,0.19
1,0,0,1,0,0,0.016
0,0,0,0,1,0,0
0,0,0,1,0,1,0.13
1,1,1,1,0,0,0.016
0,1,1,1,0,1,0.28
0,1,0,1,0,0,0
1,0,0,0,0,0,0.008
1,1,0,0,0,0,0.016
0,0,0,0,0,1,0.074
0,1,1,0,0,1,0.222
1,1,1,0,0,1,0.201
1,0,0,1,0,1,0.109
1,1,0,1,0,0,0.011
0,1,0,1,0,1,0.196
0,0,0,1,0,0,0.021
0,1,1,1,0,0,0.011
1,0,0,0,0,1,0.088
0,1,0,0,0,0,0
1,1,0,0,0,1,0.211
0,1,1,0,0,0,0
