CACHE_SIZE,PAGE_SIZE,AUTOCOMMIT,FILE_LOCK,MV_STORE,DEFRAG_ALWAYS,time
1,1,0,1,0,1,0
0,1,0,0,0,1,0.011
1,1,1,0,0,1,0
1,1,1,1,0,1,0
1,0,0,1,0,1,0
0,0,0,0,0,0,0
0,1,0,1,0,1,0.016
0,0,0,1,0,1,0
0,1,1,1,0,1,0.016
1,0,0,0,0,1,0
1,1,0,0,0,1,0.021
0,0,0,0,0,1,0
0,1,1,0,0,1,0.011
