CACHE_SIZE,PAGE_SIZE,AUTOCOMMIT,FILE_LOCK,MV_STORE,DEFRAG_ALWAYS,time
0,0,0,0,0,0,0.016
1,1,0,1,0,1,0.026
0,1,0,0,0,1,0.021
1,1,1,0,0,1,0.005
1,1,1,1,0,1,0.042
1,0,0,1,0,1,0.016
0,1,0,1,0,1,0.016
0,0,0,0,1,0,0
0,0,0,1,0,0,0.008
0,0,0,1,0,1,0.008
0,1,1,1,0,1,0.016
0,1,0,1,0,0,0.026
1,0,0,0,0,1,0.011
0,1,0,0,0,0,0.018
1,1,0,0,0,1,0.021
0,0,0,0,0,1,0.016
0,1,1,0,0,1,0.011
