ANDROID_MIPMAP_INSTEAD_OF_DRAWABLE,SCALE,-0.12
ANDROID_INCLUDE_LDPI_TVDPI,SCALE,-0.12
SKIP_UPSCALING,SCALE,-0.26
PLATFORM,SCALE,-0.20
DRY_RUN,SCALE,-0.20
SCALE,0.20
